"name","run.no.in.std.order","run.no","run.no.std.rp","versions","threads","sampling","use","tempo"
"2723","30",2723,"30.23","lu.B","32","100","com",""
"2724","29",2724,"29.23","cg.B","32","100","com",""
"2725","54",2725,"54.23","lu.B","16","200","com",""
"2726","84",2726,"84.23","lu.B","16","100","sem",""
"2727","7",2727,"7.23","ft.B","16","50","com",""
"2728","1",2728,"1.23","ft.B","1","50","com",""
"2729","28",2729,"28.23","ft.B","32","100","com",""
"2730","79",2730,"79.23","ft.B","8","100","sem",""
"2731","38",2731,"38.23","cg.B","16","150","com",""
"2732","69",2732,"69.23","lu.B","16","50","sem",""
"2733","6",2733,"6.23","lu.B","8","50","com",""
"2734","50",2734,"50.23","cg.B","8","200","com",""
"2735","37",2735,"37.23","ft.B","16","150","com",""
"2736","101",2736,"101.23","cg.B","24","150","sem",""
"2737","119",2737,"119.23","cg.B","32","200","sem",""
"2738","16",2738,"16.23","ft.B","1","100","com",""
"2739","102",2739,"102.23","lu.B","24","150","sem",""
"2740","80",2740,"80.23","cg.B","8","100","sem",""
"2741","106",2741,"106.23","ft.B","1","200","sem",""
"2742","96",2742,"96.23","lu.B","8","150","sem",""
"2743","40",2743,"40.23","ft.B","24","150","com",""
"2744","76",2744,"76.23","ft.B","1","100","sem",""
"2745","5",2745,"5.23","cg.B","8","50","com",""
"2746","75",2746,"75.23","lu.B","32","50","sem",""
"2747","100",2747,"100.23","ft.B","24","150","sem",""
"2748","32",2748,"32.23","cg.B","1","150","com",""
"2749","109",2749,"109.23","ft.B","8","200","sem",""
"2750","4",2750,"4.23","ft.B","8","50","com",""
"2751","31",2751,"31.23","ft.B","1","150","com",""
"2752","12",2752,"12.23","lu.B","24","50","com",""
"2753","17",2753,"17.23","cg.B","1","100","com",""
"2754","52",2754,"52.23","ft.B","16","200","com",""
"2755","67",2755,"67.23","ft.B","16","50","sem",""
"2756","63",2756,"63.23","lu.B","1","50","sem",""
"2757","81",2757,"81.23","lu.B","8","100","sem",""
"2758","15",2758,"15.23","lu.B","32","50","com",""
"2759","83",2759,"83.23","cg.B","16","100","sem",""
"2760","9",2760,"9.23","lu.B","16","50","com",""
"2761","38",2761,"38.24","cg.B","16","150","com",""
"2762","46",2762,"46.24","ft.B","1","200","com",""
"2763","107",2763,"107.24","cg.B","1","200","sem",""
"2764","5",2764,"5.24","cg.B","8","50","com",""
"2765","82",2765,"82.24","ft.B","16","100","sem",""
"2766","104",2766,"104.24","cg.B","32","150","sem",""
"2767","62",2767,"62.24","cg.B","1","50","sem",""
"2768","117",2768,"117.24","lu.B","24","200","sem",""
"2769","12",2769,"12.24","lu.B","24","50","com",""
"2770","91",2770,"91.24","ft.B","1","150","sem",""
"2771","67",2771,"67.24","ft.B","16","50","sem",""
"2772","16",2772,"16.24","ft.B","1","100","com",""
"2773","99",2773,"99.24","lu.B","16","150","sem",""
"2774","45",2774,"45.24","lu.B","32","150","com",""
"2775","83",2775,"83.24","cg.B","16","100","sem",""
"2776","71",2776,"71.24","cg.B","24","50","sem",""
"2777","77",2777,"77.24","cg.B","1","100","sem",""
"2778","28",2778,"28.24","ft.B","32","100","com",""
"2779","24",2779,"24.24","lu.B","16","100","com",""
"2780","37",2780,"37.24","ft.B","16","150","com",""
"2781","22",2781,"22.24","ft.B","16","100","com",""
"2782","72",2782,"72.24","lu.B","24","50","sem",""
"2783","11",2783,"11.24","cg.B","24","50","com",""
"2784","3",2784,"3.24","lu.B","1","50","com",""
"2785","42",2785,"42.24","lu.B","24","150","com",""
"2786","112",2786,"112.24","ft.B","16","200","sem",""
"2787","80",2787,"80.24","cg.B","8","100","sem",""
"2788","88",2788,"88.24","ft.B","32","100","sem",""
"2789","76",2789,"76.24","ft.B","1","100","sem",""
"2790","31",2790,"31.24","ft.B","1","150","com",""
"2791","64",2791,"64.24","ft.B","8","50","sem",""
"2792","17",2792,"17.24","cg.B","1","100","com",""
"2793","50",2793,"50.24","cg.B","8","200","com",""
"2794","113",2794,"113.24","cg.B","16","200","sem",""
"2795","40",2795,"40.24","ft.B","24","150","com",""
"2796","87",2796,"87.24","lu.B","24","100","sem",""
"2797","110",2797,"110.24","cg.B","8","200","sem",""
"2798","75",2798,"75.24","lu.B","32","50","sem",""
"2799","18",2799,"18.24","lu.B","1","100","com",""
"2800","79",2800,"79.24","ft.B","8","100","sem",""
"2801","19",2801,"19.24","ft.B","8","100","com",""
"2802","30",2802,"30.24","lu.B","32","100","com",""
"2803","85",2803,"85.24","ft.B","24","100","sem",""
"2804","9",2804,"9.24","lu.B","16","50","com",""
"2805","33",2805,"33.24","lu.B","1","150","com",""
"2806","115",2806,"115.24","ft.B","24","200","sem",""
"2807","7",2807,"7.24","ft.B","16","50","com",""
"2808","68",2808,"68.24","cg.B","16","50","sem",""
"2809","101",2809,"101.24","cg.B","24","150","sem",""
"2810","89",2810,"89.24","cg.B","32","100","sem",""
"2811","56",2811,"56.24","cg.B","24","200","com",""
"2812","74",2812,"74.24","cg.B","32","50","sem",""
"2813","118",2813,"118.24","ft.B","32","200","sem",""
"2814","58",2814,"58.24","ft.B","32","200","com",""
"2815","13",2815,"13.24","ft.B","32","50","com",""
"2816","95",2816,"95.24","cg.B","8","150","sem",""
"2817","120",2817,"120.24","lu.B","32","200","sem",""
"2818","47",2818,"47.24","cg.B","1","200","com",""
"2819","49",2819,"49.24","ft.B","8","200","com",""
"2820","34",2820,"34.24","ft.B","8","150","com",""
"2821","86",2821,"86.24","cg.B","24","100","sem",""
"2822","73",2822,"73.24","ft.B","32","50","sem",""
"2823","105",2823,"105.24","lu.B","32","150","sem",""
"2824","116",2824,"116.24","cg.B","24","200","sem",""
"2825","15",2825,"15.24","lu.B","32","50","com",""
"2826","60",2826,"60.24","lu.B","32","200","com",""
"2827","53",2827,"53.24","cg.B","16","200","com",""
"2828","66",2828,"66.24","lu.B","8","50","sem",""
"2829","25",2829,"25.24","ft.B","24","100","com",""
"2830","81",2830,"81.24","lu.B","8","100","sem",""
"2831","39",2831,"39.24","lu.B","16","150","com",""
"2832","61",2832,"61.24","ft.B","1","50","sem",""
"2833","57",2833,"57.24","lu.B","24","200","com",""
"2834","84",2834,"84.24","lu.B","16","100","sem",""
"2835","100",2835,"100.24","ft.B","24","150","sem",""
"2836","93",2836,"93.24","lu.B","1","150","sem",""
"2837","111",2837,"111.24","lu.B","8","200","sem",""
"2838","114",2838,"114.24","lu.B","16","200","sem",""
"2839","103",2839,"103.24","ft.B","32","150","sem",""
"2840","35",2840,"35.24","cg.B","8","150","com",""
"2841","97",2841,"97.24","ft.B","16","150","sem",""
"2842","55",2842,"55.24","ft.B","24","200","com",""
"2843","48",2843,"48.24","lu.B","1","200","com",""
"2844","109",2844,"109.24","ft.B","8","200","sem",""
"2845","10",2845,"10.24","ft.B","24","50","com",""
"2846","59",2846,"59.24","cg.B","32","200","com",""
"2847","4",2847,"4.24","ft.B","8","50","com",""
"2848","20",2848,"20.24","cg.B","8","100","com",""
"2849","70",2849,"70.24","ft.B","24","50","sem",""
"2850","14",2850,"14.24","cg.B","32","50","com",""
"2851","78",2851,"78.24","lu.B","1","100","sem",""
"2852","92",2852,"92.24","cg.B","1","150","sem",""
"2853","69",2853,"69.24","lu.B","16","50","sem",""
"2854","21",2854,"21.24","lu.B","8","100","com",""
"2855","90",2855,"90.24","lu.B","32","100","sem",""
"2856","2",2856,"2.24","cg.B","1","50","com",""
"2857","98",2857,"98.24","cg.B","16","150","sem",""
"2858","52",2858,"52.24","ft.B","16","200","com",""
"2859","29",2859,"29.24","cg.B","32","100","com",""
"2860","32",2860,"32.24","cg.B","1","150","com",""
"2861","102",2861,"102.24","lu.B","24","150","sem",""
"2862","51",2862,"51.24","lu.B","8","200","com",""
"2863","23",2863,"23.24","cg.B","16","100","com",""
"2864","96",2864,"96.24","lu.B","8","150","sem",""
"2865","119",2865,"119.24","cg.B","32","200","sem",""
"2866","94",2866,"94.24","ft.B","8","150","sem",""
"2867","36",2867,"36.24","lu.B","8","150","com",""
"2868","44",2868,"44.24","cg.B","32","150","com",""
"2869","26",2869,"26.24","cg.B","24","100","com",""
"2870","41",2870,"41.24","cg.B","24","150","com",""
"2871","54",2871,"54.24","lu.B","16","200","com",""
"2872","108",2872,"108.24","lu.B","1","200","sem",""
"2873","65",2873,"65.24","cg.B","8","50","sem",""
"2874","8",2874,"8.24","cg.B","16","50","com",""
"2875","63",2875,"63.24","lu.B","1","50","sem",""
"2876","106",2876,"106.24","ft.B","1","200","sem",""
"2877","6",2877,"6.24","lu.B","8","50","com",""
"2878","43",2878,"43.24","ft.B","32","150","com",""
"2879","1",2879,"1.24","ft.B","1","50","com",""
"2880","27",2880,"27.24","lu.B","24","100","com",""
"2881","57",2881,"57.25","lu.B","24","200","com",""
"2882","14",2882,"14.25","cg.B","32","50","com",""
"2883","20",2883,"20.25","cg.B","8","100","com",""
"2884","43",2884,"43.25","ft.B","32","150","com",""
"2885","87",2885,"87.25","lu.B","24","100","sem",""
"2886","73",2886,"73.25","ft.B","32","50","sem",""
"2887","52",2887,"52.25","ft.B","16","200","com",""
"2888","56",2888,"56.25","cg.B","24","200","com",""
"2889","50",2889,"50.25","cg.B","8","200","com",""
"2890","67",2890,"67.25","ft.B","16","50","sem",""
"2891","31",2891,"31.25","ft.B","1","150","com",""
"2892","108",2892,"108.25","lu.B","1","200","sem",""
"2893","84",2893,"84.25","lu.B","16","100","sem",""
"2894","81",2894,"81.25","lu.B","8","100","sem",""
"2895","92",2895,"92.25","cg.B","1","150","sem",""
"2896","90",2896,"90.25","lu.B","32","100","sem",""
"2897","94",2897,"94.25","ft.B","8","150","sem",""
"2898","13",2898,"13.25","ft.B","32","50","com",""
"2899","4",2899,"4.25","ft.B","8","50","com",""
"2900","65",2900,"65.25","cg.B","8","50","sem",""
"2901","88",2901,"88.25","ft.B","32","100","sem",""
"2902","51",2902,"51.25","lu.B","8","200","com",""
"2903","71",2903,"71.25","cg.B","24","50","sem",""
"2904","35",2904,"35.25","cg.B","8","150","com",""
"2905","85",2905,"85.25","ft.B","24","100","sem",""
"2906","33",2906,"33.25","lu.B","1","150","com",""
"2907","54",2907,"54.25","lu.B","16","200","com",""
"2908","58",2908,"58.25","ft.B","32","200","com",""
"2909","38",2909,"38.25","cg.B","16","150","com",""
"2910","114",2910,"114.25","lu.B","16","200","sem",""
"2911","93",2911,"93.25","lu.B","1","150","sem",""
"2912","97",2912,"97.25","ft.B","16","150","sem",""
"2913","70",2913,"70.25","ft.B","24","50","sem",""
"2914","41",2914,"41.25","cg.B","24","150","com",""
"2915","113",2915,"113.25","cg.B","16","200","sem",""
"2916","101",2916,"101.25","cg.B","24","150","sem",""
"2917","63",2917,"63.25","lu.B","1","50","sem",""
"2918","42",2918,"42.25","lu.B","24","150","com",""
"2919","5",2919,"5.25","cg.B","8","50","com",""
"2920","53",2920,"53.25","cg.B","16","200","com",""
"2921","96",2921,"96.25","lu.B","8","150","sem",""
"2922","32",2922,"32.25","cg.B","1","150","com",""
"2923","1",2923,"1.25","ft.B","1","50","com",""
"2924","39",2924,"39.25","lu.B","16","150","com",""
"2925","107",2925,"107.25","cg.B","1","200","sem",""
"2926","119",2926,"119.25","cg.B","32","200","sem",""
"2927","16",2927,"16.25","ft.B","1","100","com",""
"2928","99",2928,"99.25","lu.B","16","150","sem",""
"2929","109",2929,"109.25","ft.B","8","200","sem",""
"2930","45",2930,"45.25","lu.B","32","150","com",""
"2931","49",2931,"49.25","ft.B","8","200","com",""
"2932","46",2932,"46.25","ft.B","1","200","com",""
"2933","74",2933,"74.25","cg.B","32","50","sem",""
"2934","68",2934,"68.25","cg.B","16","50","sem",""
"2935","21",2935,"21.25","lu.B","8","100","com",""
"2936","118",2936,"118.25","ft.B","32","200","sem",""
"2937","23",2937,"23.25","cg.B","16","100","com",""
"2938","25",2938,"25.25","ft.B","24","100","com",""
"2939","12",2939,"12.25","lu.B","24","50","com",""
"2940","105",2940,"105.25","lu.B","32","150","sem",""
"2941","82",2941,"82.25","ft.B","16","100","sem",""
"2942","36",2942,"36.25","lu.B","8","150","com",""
"2943","95",2943,"95.25","cg.B","8","150","sem",""
"2944","15",2944,"15.25","lu.B","32","50","com",""
"2945","102",2945,"102.25","lu.B","24","150","sem",""
"2946","26",2946,"26.25","cg.B","24","100","com",""
"2947","78",2947,"78.25","lu.B","1","100","sem",""
"2948","110",2948,"110.25","cg.B","8","200","sem",""
"2949","29",2949,"29.25","cg.B","32","100","com",""
"2950","40",2950,"40.25","ft.B","24","150","com",""
"2951","117",2951,"117.25","lu.B","24","200","sem",""
"2952","59",2952,"59.25","cg.B","32","200","com",""
"2953","9",2953,"9.25","lu.B","16","50","com",""
"2954","103",2954,"103.25","ft.B","32","150","sem",""
"2955","17",2955,"17.25","cg.B","1","100","com",""
"2956","100",2956,"100.25","ft.B","24","150","sem",""
"2957","77",2957,"77.25","cg.B","1","100","sem",""
"2958","80",2958,"80.25","cg.B","8","100","sem",""
"2959","24",2959,"24.25","lu.B","16","100","com",""
"2960","66",2960,"66.25","lu.B","8","50","sem",""
"2961","27",2961,"27.25","lu.B","24","100","com",""
"2962","34",2962,"34.25","ft.B","8","150","com",""
"2963","7",2963,"7.25","ft.B","16","50","com",""
"2964","22",2964,"22.25","ft.B","16","100","com",""
"2965","3",2965,"3.25","lu.B","1","50","com",""
"2966","89",2966,"89.25","cg.B","32","100","sem",""
"2967","19",2967,"19.25","ft.B","8","100","com",""
"2968","30",2968,"30.25","lu.B","32","100","com",""
"2969","69",2969,"69.25","lu.B","16","50","sem",""
"2970","76",2970,"76.25","ft.B","1","100","sem",""
"2971","44",2971,"44.25","cg.B","32","150","com",""
"2972","98",2972,"98.25","cg.B","16","150","sem",""
"2973","10",2973,"10.25","ft.B","24","50","com",""
"2974","91",2974,"91.25","ft.B","1","150","sem",""
"2975","106",2975,"106.25","ft.B","1","200","sem",""
"2976","64",2976,"64.25","ft.B","8","50","sem",""
"2977","75",2977,"75.25","lu.B","32","50","sem",""
"2978","61",2978,"61.25","ft.B","1","50","sem",""
"2979","79",2979,"79.25","ft.B","8","100","sem",""
"2980","47",2980,"47.25","cg.B","1","200","com",""
"2981","8",2981,"8.25","cg.B","16","50","com",""
"2982","37",2982,"37.25","ft.B","16","150","com",""
"2983","120",2983,"120.25","lu.B","32","200","sem",""
"2984","18",2984,"18.25","lu.B","1","100","com",""
"2985","2",2985,"2.25","cg.B","1","50","com",""
"2986","112",2986,"112.25","ft.B","16","200","sem",""
"2987","104",2987,"104.25","cg.B","32","150","sem",""
"2988","72",2988,"72.25","lu.B","24","50","sem",""
"2989","11",2989,"11.25","cg.B","24","50","com",""
"2990","115",2990,"115.25","ft.B","24","200","sem",""
"2991","6",2991,"6.25","lu.B","8","50","com",""
"2992","60",2992,"60.25","lu.B","32","200","com",""
"2993","48",2993,"48.25","lu.B","1","200","com",""
"2994","83",2994,"83.25","cg.B","16","100","sem",""
"2995","116",2995,"116.25","cg.B","24","200","sem",""
"2996","55",2996,"55.25","ft.B","24","200","com",""
"2997","28",2997,"28.25","ft.B","32","100","com",""
"2998","62",2998,"62.25","cg.B","1","50","sem",""
"2999","111",2999,"111.25","lu.B","8","200","sem",""
"3000","86",3000,"86.25","cg.B","24","100","sem",""
"3001","39",3001,"39.26","lu.B","16","150","com",""
"3002","92",3002,"92.26","cg.B","1","150","sem",""
"3003","48",3003,"48.26","lu.B","1","200","com",""
"3004","104",3004,"104.26","cg.B","32","150","sem",""
"3005","91",3005,"91.26","ft.B","1","150","sem",""
"3006","64",3006,"64.26","ft.B","8","50","sem",""
"3007","10",3007,"10.26","ft.B","24","50","com",""
"3008","32",3008,"32.26","cg.B","1","150","com",""
"3009","7",3009,"7.26","ft.B","16","50","com",""
"3010","106",3010,"106.26","ft.B","1","200","sem",""
"3011","3",3011,"3.26","lu.B","1","50","com",""
"3012","76",3012,"76.26","ft.B","1","100","sem",""
"3013","22",3013,"22.26","ft.B","16","100","com",""
"3014","110",3014,"110.26","cg.B","8","200","sem",""
"3015","14",3015,"14.26","cg.B","32","50","com",""
"3016","81",3016,"81.26","lu.B","8","100","sem",""
"3017","78",3017,"78.26","lu.B","1","100","sem",""
"3018","79",3018,"79.26","ft.B","8","100","sem",""
"3019","112",3019,"112.26","ft.B","16","200","sem",""
"3020","113",3020,"113.26","cg.B","16","200","sem",""
"3021","62",3021,"62.26","cg.B","1","50","sem",""
"3022","88",3022,"88.26","ft.B","32","100","sem",""
"3023","120",3023,"120.26","lu.B","32","200","sem",""
"3024","107",3024,"107.26","cg.B","1","200","sem",""
"3025","40",3025,"40.26","ft.B","24","150","com",""
"3026","46",3026,"46.26","ft.B","1","200","com",""
"3027","19",3027,"19.26","ft.B","8","100","com",""
"3028","117",3028,"117.26","lu.B","24","200","sem",""
"3029","93",3029,"93.26","lu.B","1","150","sem",""
"3030","103",3030,"103.26","ft.B","32","150","sem",""
"3031","96",3031,"96.26","lu.B","8","150","sem",""
"3032","11",3032,"11.26","cg.B","24","50","com",""
"3033","101",3033,"101.26","cg.B","24","150","sem",""
"3034","26",3034,"26.26","cg.B","24","100","com",""
"3035","90",3035,"90.26","lu.B","32","100","sem",""
"3036","1",3036,"1.26","ft.B","1","50","com",""
"3037","100",3037,"100.26","ft.B","24","150","sem",""
"3038","25",3038,"25.26","ft.B","24","100","com",""
"3039","116",3039,"116.26","cg.B","24","200","sem",""
"3040","51",3040,"51.26","lu.B","8","200","com",""
"3041","20",3041,"20.26","cg.B","8","100","com",""
"3042","29",3042,"29.26","cg.B","32","100","com",""
"3043","61",3043,"61.26","ft.B","1","50","sem",""
"3044","75",3044,"75.26","lu.B","32","50","sem",""
"3045","44",3045,"44.26","cg.B","32","150","com",""
"3046","17",3046,"17.26","cg.B","1","100","com",""
"3047","98",3047,"98.26","cg.B","16","150","sem",""
"3048","115",3048,"115.26","ft.B","24","200","sem",""
"3049","55",3049,"55.26","ft.B","24","200","com",""
"3050","50",3050,"50.26","cg.B","8","200","com",""
"3051","42",3051,"42.26","lu.B","24","150","com",""
"3052","8",3052,"8.26","cg.B","16","50","com",""
"3053","49",3053,"49.26","ft.B","8","200","com",""
"3054","114",3054,"114.26","lu.B","16","200","sem",""
"3055","54",3055,"54.26","lu.B","16","200","com",""
"3056","95",3056,"95.26","cg.B","8","150","sem",""
"3057","12",3057,"12.26","lu.B","24","50","com",""
"3058","59",3058,"59.26","cg.B","32","200","com",""
"3059","111",3059,"111.26","lu.B","8","200","sem",""
"3060","45",3060,"45.26","lu.B","32","150","com",""
"3061","102",3061,"102.26","lu.B","24","150","sem",""
"3062","43",3062,"43.26","ft.B","32","150","com",""
"3063","71",3063,"71.26","cg.B","24","50","sem",""
"3064","53",3064,"53.26","cg.B","16","200","com",""
"3065","70",3065,"70.26","ft.B","24","50","sem",""
"3066","41",3066,"41.26","cg.B","24","150","com",""
"3067","99",3067,"99.26","lu.B","16","150","sem",""
"3068","89",3068,"89.26","cg.B","32","100","sem",""
"3069","82",3069,"82.26","ft.B","16","100","sem",""
"3070","84",3070,"84.26","lu.B","16","100","sem",""
"3071","5",3071,"5.26","cg.B","8","50","com",""
"3072","118",3072,"118.26","ft.B","32","200","sem",""
"3073","31",3073,"31.26","ft.B","1","150","com",""
"3074","77",3074,"77.26","cg.B","1","100","sem",""
"3075","57",3075,"57.26","lu.B","24","200","com",""
"3076","33",3076,"33.26","lu.B","1","150","com",""
"3077","72",3077,"72.26","lu.B","24","50","sem",""
"3078","35",3078,"35.26","cg.B","8","150","com",""
"3079","36",3079,"36.26","lu.B","8","150","com",""
"3080","97",3080,"97.26","ft.B","16","150","sem",""
"3081","60",3081,"60.26","lu.B","32","200","com",""
"3082","30",3082,"30.26","lu.B","32","100","com",""
"3083","87",3083,"87.26","lu.B","24","100","sem",""
"3084","74",3084,"74.26","cg.B","32","50","sem",""
"3085","38",3085,"38.26","cg.B","16","150","com",""
"3086","21",3086,"21.26","lu.B","8","100","com",""
"3087","85",3087,"85.26","ft.B","24","100","sem",""
"3088","80",3088,"80.26","cg.B","8","100","sem",""
"3089","69",3089,"69.26","lu.B","16","50","sem",""
"3090","4",3090,"4.26","ft.B","8","50","com",""
"3091","47",3091,"47.26","cg.B","1","200","com",""
"3092","108",3092,"108.26","lu.B","1","200","sem",""
"3093","105",3093,"105.26","lu.B","32","150","sem",""
"3094","24",3094,"24.26","lu.B","16","100","com",""
"3095","73",3095,"73.26","ft.B","32","50","sem",""
"3096","119",3096,"119.26","cg.B","32","200","sem",""
"3097","66",3097,"66.26","lu.B","8","50","sem",""
"3098","16",3098,"16.26","ft.B","1","100","com",""
"3099","37",3099,"37.26","ft.B","16","150","com",""
"3100","52",3100,"52.26","ft.B","16","200","com",""
"3101","9",3101,"9.26","lu.B","16","50","com",""
"3102","83",3102,"83.26","cg.B","16","100","sem",""
"3103","67",3103,"67.26","ft.B","16","50","sem",""
"3104","63",3104,"63.26","lu.B","1","50","sem",""
"3105","2",3105,"2.26","cg.B","1","50","com",""
"3106","23",3106,"23.26","cg.B","16","100","com",""
"3107","109",3107,"109.26","ft.B","8","200","sem",""
"3108","6",3108,"6.26","lu.B","8","50","com",""
"3109","65",3109,"65.26","cg.B","8","50","sem",""
"3110","27",3110,"27.26","lu.B","24","100","com",""
"3111","15",3111,"15.26","lu.B","32","50","com",""
"3112","28",3112,"28.26","ft.B","32","100","com",""
"3113","58",3113,"58.26","ft.B","32","200","com",""
"3114","68",3114,"68.26","cg.B","16","50","sem",""
"3115","34",3115,"34.26","ft.B","8","150","com",""
"3116","86",3116,"86.26","cg.B","24","100","sem",""
"3117","18",3117,"18.26","lu.B","1","100","com",""
"3118","56",3118,"56.26","cg.B","24","200","com",""
"3119","94",3119,"94.26","ft.B","8","150","sem",""
"3120","13",3120,"13.26","ft.B","32","50","com",""
"3121","17",3121,"17.27","cg.B","1","100","com",""
"3122","35",3122,"35.27","cg.B","8","150","com",""
"3123","120",3123,"120.27","lu.B","32","200","sem",""
"3124","79",3124,"79.27","ft.B","8","100","sem",""
"3125","36",3125,"36.27","lu.B","8","150","com",""
"3126","21",3126,"21.27","lu.B","8","100","com",""
"3127","61",3127,"61.27","ft.B","1","50","sem",""
"3128","50",3128,"50.27","cg.B","8","200","com",""
"3129","77",3129,"77.27","cg.B","1","100","sem",""
"3130","33",3130,"33.27","lu.B","1","150","com",""
"3131","2",3131,"2.27","cg.B","1","50","com",""
"3132","109",3132,"109.27","ft.B","8","200","sem",""
"3133","99",3133,"99.27","lu.B","16","150","sem",""
"3134","54",3134,"54.27","lu.B","16","200","com",""
"3135","12",3135,"12.27","lu.B","24","50","com",""
"3136","98",3136,"98.27","cg.B","16","150","sem",""
"3137","82",3137,"82.27","ft.B","16","100","sem",""
"3138","28",3138,"28.27","ft.B","32","100","com",""
"3139","62",3139,"62.27","cg.B","1","50","sem",""
"3140","19",3140,"19.27","ft.B","8","100","com",""
"3141","63",3141,"63.27","lu.B","1","50","sem",""
"3142","101",3142,"101.27","cg.B","24","150","sem",""
"3143","22",3143,"22.27","ft.B","16","100","com",""
"3144","110",3144,"110.27","cg.B","8","200","sem",""
"3145","6",3145,"6.27","lu.B","8","50","com",""
"3146","56",3146,"56.27","cg.B","24","200","com",""
"3147","104",3147,"104.27","cg.B","32","150","sem",""
"3148","13",3148,"13.27","ft.B","32","50","com",""
"3149","95",3149,"95.27","cg.B","8","150","sem",""
"3150","78",3150,"78.27","lu.B","1","100","sem",""
"3151","71",3151,"71.27","cg.B","24","50","sem",""
"3152","80",3152,"80.27","cg.B","8","100","sem",""
"3153","20",3153,"20.27","cg.B","8","100","com",""
"3154","29",3154,"29.27","cg.B","32","100","com",""
"3155","9",3155,"9.27","lu.B","16","50","com",""
"3156","64",3156,"64.27","ft.B","8","50","sem",""
"3157","48",3157,"48.27","lu.B","1","200","com",""
"3158","84",3158,"84.27","lu.B","16","100","sem",""
"3159","103",3159,"103.27","ft.B","32","150","sem",""
"3160","86",3160,"86.27","cg.B","24","100","sem",""
"3161","69",3161,"69.27","lu.B","16","50","sem",""
"3162","45",3162,"45.27","lu.B","32","150","com",""
"3163","38",3163,"38.27","cg.B","16","150","com",""
"3164","27",3164,"27.27","lu.B","24","100","com",""
"3165","119",3165,"119.27","cg.B","32","200","sem",""
"3166","117",3166,"117.27","lu.B","24","200","sem",""
"3167","76",3167,"76.27","ft.B","1","100","sem",""
"3168","53",3168,"53.27","cg.B","16","200","com",""
"3169","81",3169,"81.27","lu.B","8","100","sem",""
"3170","31",3170,"31.27","ft.B","1","150","com",""
"3171","116",3171,"116.27","cg.B","24","200","sem",""
"3172","11",3172,"11.27","cg.B","24","50","com",""
"3173","89",3173,"89.27","cg.B","32","100","sem",""
"3174","92",3174,"92.27","cg.B","1","150","sem",""
"3175","52",3175,"52.27","ft.B","16","200","com",""
"3176","60",3176,"60.27","lu.B","32","200","com",""
"3177","43",3177,"43.27","ft.B","32","150","com",""
"3178","49",3178,"49.27","ft.B","8","200","com",""
"3179","90",3179,"90.27","lu.B","32","100","sem",""
"3180","25",3180,"25.27","ft.B","24","100","com",""
"3181","67",3181,"67.27","ft.B","16","50","sem",""
"3182","23",3182,"23.27","cg.B","16","100","com",""
"3183","70",3183,"70.27","ft.B","24","50","sem",""
"3184","1",3184,"1.27","ft.B","1","50","com",""
"3185","47",3185,"47.27","cg.B","1","200","com",""
"3186","102",3186,"102.27","lu.B","24","150","sem",""
"3187","8",3187,"8.27","cg.B","16","50","com",""
"3188","32",3188,"32.27","cg.B","1","150","com",""
"3189","30",3189,"30.27","lu.B","32","100","com",""
"3190","34",3190,"34.27","ft.B","8","150","com",""
"3191","24",3191,"24.27","lu.B","16","100","com",""
"3192","91",3192,"91.27","ft.B","1","150","sem",""
"3193","37",3193,"37.27","ft.B","16","150","com",""
"3194","112",3194,"112.27","ft.B","16","200","sem",""
"3195","115",3195,"115.27","ft.B","24","200","sem",""
"3196","18",3196,"18.27","lu.B","1","100","com",""
"3197","58",3197,"58.27","ft.B","32","200","com",""
"3198","96",3198,"96.27","lu.B","8","150","sem",""
"3199","75",3199,"75.27","lu.B","32","50","sem",""
"3200","114",3200,"114.27","lu.B","16","200","sem",""
"3201","68",3201,"68.27","cg.B","16","50","sem",""
"3202","74",3202,"74.27","cg.B","32","50","sem",""
"3203","41",3203,"41.27","cg.B","24","150","com",""
"3204","15",3204,"15.27","lu.B","32","50","com",""
"3205","100",3205,"100.27","ft.B","24","150","sem",""
"3206","97",3206,"97.27","ft.B","16","150","sem",""
"3207","4",3207,"4.27","ft.B","8","50","com",""
"3208","59",3208,"59.27","cg.B","32","200","com",""
"3209","42",3209,"42.27","lu.B","24","150","com",""
"3210","14",3210,"14.27","cg.B","32","50","com",""
"3211","57",3211,"57.27","lu.B","24","200","com",""
"3212","55",3212,"55.27","ft.B","24","200","com",""
"3213","39",3213,"39.27","lu.B","16","150","com",""
"3214","88",3214,"88.27","ft.B","32","100","sem",""
"3215","26",3215,"26.27","cg.B","24","100","com",""
"3216","7",3216,"7.27","ft.B","16","50","com",""
"3217","66",3217,"66.27","lu.B","8","50","sem",""
"3218","111",3218,"111.27","lu.B","8","200","sem",""
"3219","3",3219,"3.27","lu.B","1","50","com",""
"3220","10",3220,"10.27","ft.B","24","50","com",""
"3221","73",3221,"73.27","ft.B","32","50","sem",""
"3222","87",3222,"87.27","lu.B","24","100","sem",""
"3223","118",3223,"118.27","ft.B","32","200","sem",""
"3224","46",3224,"46.27","ft.B","1","200","com",""
"3225","16",3225,"16.27","ft.B","1","100","com",""
"3226","107",3226,"107.27","cg.B","1","200","sem",""
"3227","94",3227,"94.27","ft.B","8","150","sem",""
"3228","40",3228,"40.27","ft.B","24","150","com",""
"3229","108",3229,"108.27","lu.B","1","200","sem",""
