region,file,codeline,thread,metric,value
omp_do_,ft.f,225,8,PAPI_L2_TCA,54570250
omp_do_,ft.f,225,9,PAPI_L2_DCM,19443532
omp_do_,ft.f,225,10,PAPI_L2_ICM,47533
omp_do_,ft.f,225,8,PAPI_L2_TCA,45763416
omp_do_,ft.f,225,9,PAPI_L2_DCM,17232128
omp_do_,ft.f,225,10,PAPI_L2_ICM,22771
omp_do_,ft.f,225,8,PAPI_L2_TCA,46138215
omp_do_,ft.f,225,9,PAPI_L2_DCM,17919644
omp_do_,ft.f,225,10,PAPI_L2_ICM,23509
omp_do_,ft.f,225,8,PAPI_L2_TCA,53126579
omp_do_,ft.f,225,9,PAPI_L2_DCM,18573915
omp_do_,ft.f,225,10,PAPI_L2_ICM,29395
omp_do_,ft.f,225,8,PAPI_L2_TCA,45719939
omp_do_,ft.f,225,9,PAPI_L2_DCM,17359713
omp_do_,ft.f,225,10,PAPI_L2_ICM,24605
omp_do_,ft.f,225,8,PAPI_L2_TCA,46309053
omp_do_,ft.f,225,9,PAPI_L2_DCM,16568321
omp_do_,ft.f,225,10,PAPI_L2_ICM,22009
omp_parallel_,ft.f,225,8,PAPI_L2_TCA,46309347
omp_parallel_,ft.f,225,9,PAPI_L2_DCM,16568345
omp_parallel_,ft.f,225,10,PAPI_L2_ICM,22039
omp_do_,ft.f,225,8,PAPI_L2_TCA,53719616
omp_do_,ft.f,225,9,PAPI_L2_DCM,18512874
omp_do_,ft.f,225,10,PAPI_L2_ICM,25385
omp_parallel_,ft.f,225,8,PAPI_L2_TCA,53720087
omp_parallel_,ft.f,225,9,PAPI_L2_DCM,18512937
omp_parallel_,ft.f,225,10,PAPI_L2_ICM,25547
omp_do_,ft.f,225,8,PAPI_L2_TCA,47601084
omp_do_,ft.f,225,9,PAPI_L2_DCM,17999713
omp_do_,ft.f,225,10,PAPI_L2_ICM,26154
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46633252
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18081928
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,24745
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54460144
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20131150
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,28245
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46661702
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17991581
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,23013
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47012809
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17634729
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,23006
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46731399
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18037190
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,21654
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46683017
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18064827
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,21752
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46821783
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17505460
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,21446
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47486062
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17542530
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,21038
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46787996
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17379970
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,27189
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47798631
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17780959
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,24887
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47248420
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17345081
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,22246
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46831436
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17455228
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,23178
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46992572
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17924119
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,22303
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46765761
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18195212
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,22723
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46960013
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17454027
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,20641
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46823879
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17764562
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,22271
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54265966
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20074448
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,29665
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,55146590
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20270775
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,25760
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54175743
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,19733751
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,27655
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54351595
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,19468355
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,28407
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,55069693
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20525583
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,28244
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,55648928
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20327175
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,47639
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54198869
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,19447029
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,29552
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54429753
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20128358
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,26348
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54793463
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,19399563
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,25783
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47165131
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18971612
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,24801
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47112855
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18831154
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,22698
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46898382
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18793580
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,20808
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47150861
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17859129
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,25116
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47153268
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18765212
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,22978
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47043124
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18968317
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,21286
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47079313
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18690246
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,23589
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46883854
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17526354
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,24339
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54319440
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,21315884
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,28773
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54214781
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20954909
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,28599
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54532218
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20641526
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,27006
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54496616
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20484926
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,26612
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54330450
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20572272
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,25819
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54566629
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,21211934
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,27532
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54215200
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20955003
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,28743
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47079778
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18690359
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,23740
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54497036
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20485015
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,26758
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54532598
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20641618
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,27134
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54319837
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,21315980
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,28909
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47153793
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18765344
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,23157
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54330823
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20572366
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,25945
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46884318
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17526493
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,24486
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47043708
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18968457
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,21482
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46898933
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18793714
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,20994
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47151413
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17859269
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,25300
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47113408
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18831301
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,22885
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47165711
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18971757
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,24995
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54330956
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20572369
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,25984
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54497183
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20485018
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,26799
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54532745
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20641623
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,27178
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54319996
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,21315983
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,28946
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54215357
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20955007
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,28786
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47080052
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18690378
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,23813
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54331015
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20572373
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,25991
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54215431
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20955014
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,28797
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54497267
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20485025
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,26810
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54320062
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,21315990
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,28953
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54532831
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20641630
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,27189
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46884421
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17526522
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,24505
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47043926
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18968492
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,21524
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47080099
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18690388
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,23816
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46899032
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18793746
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,21001
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47153887
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18765377
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,23169
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46884456
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17526534
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,24507
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47113539
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18831335
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,22904
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47165801
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18971790
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,25004
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47043982
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18968501
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,21530
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47151527
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17859305
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,25308
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46899100
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18793756
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,21003
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47153930
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18765385
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,23173
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47165859
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18971798
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,25004
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47113632
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18831344
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,22907
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47151598
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17859313
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,25309
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54567122
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,21212044
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,27684
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54567354
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,21212058
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,27709
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54567384
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,21212063
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,27712
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47601997
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17999910
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,26487
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54266788
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20074601
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,29951
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47013722
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17634913
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,23347
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54460627
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20131288
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,28402
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46634139
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18082122
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,25075
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47602414
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17999968
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,26622
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54267045
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20074656
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,30018
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46662371
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17991734
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,23251
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46822435
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17505654
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,21665
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47602505
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17999979
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,26626
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54267131
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20074664
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,30025
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46731983
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18037368
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,21842
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,55147064
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20270919
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,25920
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54351983
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,19468483
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,28533
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47014145
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17634991
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,23490
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54460892
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20131348
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,28467
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46662569
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17991780
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,23296
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46634645
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18082207
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,25249
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54461022
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20131360
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,28477
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47014240
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17634999
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,23495
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54352306
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,19468563
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,28640
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46822537
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17505690
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,21692
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,55147403
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20270999
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,26037
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46662698
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17991792
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,23307
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46634700
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18082215
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,25251
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46732098
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18037402
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,21875
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54352372
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,19468573
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,28647
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46822567
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17505699
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,21695
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,55147462
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20271008
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,26044
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46732124
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18037411
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,21875
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47249317
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17345273
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,22575
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54794065
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,19399691
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,26001
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,55070423
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,20525765
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,28512
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46683491
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18064965
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,21901
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,54199610
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,19447203
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,29828
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,47799162
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,17781097
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,25067
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,46766492
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,18195383
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,22997
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,55649557
