State, zero, S, 2969.123988, 2969.137028, 0.013040, 2.000000, !$omp implicit barrier @ft.f:869, 83379187, 26803485, 25253, 1278111, 48963, 83379275, 26803488, 25254, 1278111, 48963
State, zero, S, 2969.137028, 2969.147166, 0.010138, 1.000000, !$omp do @ft.f:862, 83379275, 26803488, 25254, 1278111, 48963, 83379361, 26803491, 25257, 1278111, 48963
State, zero, S, 2969.147166, 2969.156035, 0.008869, 0.000000, !$omp parallel @ft.f:862, 83379361, 26803491, 25257, 1278111, 48963, 83379387, 26803492, 25258, 1278111, 48963
State, zero, S, 2969.536857, 2969.548409, 0.011552, 0.000000, !$omp parallel @ft.f:222, 83382681, 26804176, 26136, 1280781, 48963, 83382894, 26804220, 26187, 1280781, 48963
State, zero, S, 2969.548409, 3119.727133, 150.178724, 1.000000, !$omp do @ft.f:222, 83382894, 26804220, 26187, 1280781, 48963, 84294089, 27342842, 26337, 1345922, 48963
State, zero, S, 3119.727133, 3140.543862, 20.816729, 2.000000, !$omp implicit barrier @ft.f:231, 84294089, 27342842, 26337, 1345922, 48963, 84294498, 27343021, 26513, 1348133, 48963
State, zero, S, 3140.543862, 3140.571281, 0.027419, 1.000000, !$omp do @ft.f:222, 84294498, 27343021, 26513, 1348133, 48963, 84294731, 27343083, 26598, 1348133, 48963
State, zero, S, 3140.571281, 3140.578994, 0.007713, 0.000000, !$omp parallel @ft.f:222, 84294731, 27343083, 26598, 1348133, 48963, 84294829, 27343091, 26607, 1348133, 48963
State, zero, S, 3144.798286, 3144.808955, 0.010669, 0.000000, !$omp parallel @ft.f:631, 84295903, 27343353, 26955, 1348133, 48963, 84296032, 27343375, 26970, 1348133, 48963
State, zero, S, 3144.808955, 3400.582373, 255.773418, 1.000000, !$omp do @ft.f:631, 84296032, 27343375, 26970, 1348133, 48963, 91949139, 29725293, 27666, 1430827, 51957
State, zero, S, 3400.582373, 3400.603061, 0.020688, 2.000000, !$omp implicit barrier @ft.f:649, 91949139, 29725293, 27666, 1430827, 51957, 91949272, 29725339, 27687, 1430827, 51957
State, zero, S, 3400.603061, 3400.611460, 0.008399, 1.000000, !$omp do @ft.f:631, 91949272, 29725339, 27687, 1430827, 51957, 91949427, 29725344, 27726, 1430827, 51957
State, zero, S, 3400.611460, 3400.619050, 0.007590, 0.000000, !$omp parallel @ft.f:631, 91949427, 29725344, 27726, 1430827, 51957, 91949501, 29725351, 27733, 1430827, 51957
State, zero, S, 3400.962238, 3400.973364, 0.011126, 0.000000, !$omp parallel @ft.f:586, 91950604, 29725603, 28111, 1430827, 51957, 91950739, 29725627, 28113, 1430827, 51957
State, zero, S, 3400.973364, 3586.191352, 185.217988, 1.000000, !$omp do @ft.f:586, 91950739, 29725627, 28113, 1430827, 51957, 99591525, 32185058, 28854, 1510641, 51957
State, zero, S, 3586.191352, 3587.178530, 0.987178, 2.000000, !$omp implicit barrier @ft.f:604, 99591525, 32185058, 28854, 1510641, 51957, 99591705, 32185147, 28895, 1510641, 51957
State, zero, S, 3587.178530, 3587.186059, 0.007529, 1.000000, !$omp do @ft.f:586, 99591705, 32185147, 28895, 1510641, 51957, 99591789, 32185151, 28931, 1510641, 51957
State, zero, S, 3587.186059, 3587.192646, 0.006587, 0.000000, !$omp parallel @ft.f:586, 99591789, 32185151, 28931, 1510641, 51957, 99591826, 32185157, 28936, 1510641, 51957
State, zero, S, 3593.039801, 3593.052454, 0.012653, 0.000000, !$omp parallel @ft.f:540, 99592778, 32185404, 29302, 1514595, 51957, 99592935, 32185436, 29323, 1514595, 51957
State, zero, S, 3593.052454, 3818.732355, 225.679901, 1.000000, !$omp do @ft.f:540, 99592935, 32185436, 29323, 1514595, 51957, 111059503, 35659021, 30174, 1614336, 51957
State, zero, S, 3818.732355, 3828.471124, 9.738769, 2.000000, !$omp implicit barrier @ft.f:559, 111059503, 35659021, 30174, 1614336, 51957, 111059896, 35659196, 30346, 1616531, 52017
State, zero, S, 3828.471124, 3828.492097, 0.020973, 1.000000, !$omp do @ft.f:540, 111059896, 35659196, 30346, 1616531, 52017, 111060187, 35659261, 30453, 1616531, 52017
State, zero, S, 3828.492097, 3828.499417, 0.007320, 0.000000, !$omp parallel @ft.f:540, 111060187, 35659261, 30453, 1616531, 52017, 111060266, 35659270, 30462, 1616531, 52017
State, zero, S, 3838.531069, 3838.551067, 0.019998, 0.000000, !$omp parallel @ft.f:862, 111061663, 35659677, 30988, 1620278, 52017, 111061857, 35659720, 31035, 1620278, 52017
State, zero, S, 3838.551067, 3838.563266, 0.012199, 1.000000, !$omp do @ft.f:862, 111061857, 35659720, 31035, 1620278, 52017, 111061991, 35659784, 31042, 1620278, 52017
State, zero, S, 3838.563266, 3838.595669, 0.032403, 2.000000, !$omp implicit barrier @ft.f:869, 111061991, 35659784, 31042, 1620278, 52017, 111062069, 35659797, 31063, 1620278, 52017
State, zero, S, 3838.595669, 3838.606549, 0.010880, 1.000000, !$omp do @ft.f:862, 111062069, 35659797, 31063, 1620278, 52017, 111062162, 35659801, 31085, 1620278, 52017
