"name","run.no.in.std.order","run.no","run.no.std.rp","versions","threads","sampling","use","tempo"
"1074","8",1074,"8.9",cg.B,16,50,com,21.48
"1075","27",1075,"27.9",lu.B,24,100,com,39.95
"1076","73",1076,"73.9",ft.B,32,50,sem,7.63
"1077","81",1077,"81.9",lu.B,8,100,sem,33.18
"1078","113",1078,"113.9",cg.B,16,200,sem,27.94
"1079","102",1079,"102.9",lu.B,24,150,sem,39.59
"1080","66",1080,"66.9",lu.B,8,50,sem,39.99
"1081","100",1081,"100.10",ft.B,24,150,sem,7.72
"1082","91",1082,"91.10",ft.B,1,150,sem,7.67
"1083","21",1083,"21.10",lu.B,8,100,com,48.35
"1084","15",1084,"15.10",lu.B,32,50,com,38.73
"1085","84",1085,"84.10",lu.B,16,100,sem,33.64
"1086","16",1086,"16.10",ft.B,1,100,com,7.73
"1087","58",1087,"58.10",ft.B,32,200,com,7.58
"1088","109",1088,"109.10",ft.B,8,200,sem,7.67
"1089","69",1089,"69.10",lu.B,16,50,sem,31.90
"1090","97",1090,"97.10",ft.B,16,150,sem,7.76
"1091","87",1091,"87.10",lu.B,24,100,sem,41.47
"1092","113",1092,"113.10",cg.B,16,200,sem,33.38
"1093","36",1093,"36.10",lu.B,8,150,com,41.34
"1094","23",1094,"23.10",cg.B,16,100,com,25.94
"1095","20",1095,"20.10",cg.B,8,100,com,29.18
"1096","17",1096,"17.10",cg.B,1,100,com,23.42
"1097","115",1097,"115.10",ft.B,24,200,sem,7.91
"1098","76",1098,"76.10",ft.B,1,100,sem,7.92
"1099","25",1099,"25.10",ft.B,24,100,com,7.63
"1100","102",1100,"102.10",lu.B,24,150,sem,39.87
"1101","61",1101,"61.10",ft.B,1,50,sem,8.07
"1102","33",1102,"33.10",lu.B,1,150,com,34.84
"1103","99",1103,"99.10",lu.B,16,150,sem,34.36
"1104","31",1104,"31.10",ft.B,1,150,com,7.88
"1105","98",1105,"98.10",cg.B,16,150,sem,28.15
"1106","107",1106,"107.10",cg.B,1,200,sem,26.17
"1107","70",1107,"70.10",ft.B,24,50,sem,7.77
"1108","32",1108,"32.10",cg.B,1,150,com,21.38
"1109","112",1109,"112.10",ft.B,16,200,sem,7.73
"1110","108",1110,"108.10",lu.B,1,200,sem,39.79
"1111","106",1111,"106.10",ft.B,1,200,sem,7.63
"1112","78",1112,"78.10",lu.B,1,100,sem,33.12
"1113","71",1113,"71.10",cg.B,24,50,sem,21.95
"1114","103",1114,"103.10",ft.B,32,150,sem,7.53
"1115","26",1115,"26.10",cg.B,24,100,com,25.89
"1116","43",1116,"43.10",ft.B,32,150,com,7.64
"1117","30",1117,"30.10",lu.B,32,100,com,31.88
"1118","111",1118,"111.10",lu.B,8,200,sem,38.83
"1119","59",1119,"59.10",cg.B,32,200,com,26.21
"1120","83",1120,"83.10",cg.B,16,100,sem,33.31
"1121","105",1121,"105.10",lu.B,32,150,sem,42.40
"1122","34",1122,"34.10",ft.B,8,150,com,7.85
"1123","42",1123,"42.10",lu.B,24,150,com,33.82
"1124","67",1124,"67.10",ft.B,16,50,sem,7.76
"1125","29",1125,"29.10",cg.B,32,100,com,25.11
"1126","52",1126,"52.10",ft.B,16,200,com,7.70
"1127","60",1127,"60.10",lu.B,32,200,com,35.64
"1128","28",1128,"28.10",ft.B,32,100,com,7.64
"1129","82",1129,"82.10",ft.B,16,100,sem,7.83
"1130","37",1130,"37.10",ft.B,16,150,com,7.85
"1131","94",1131,"94.10",ft.B,8,150,sem,7.63
"1132","110",1132,"110.10",cg.B,8,200,sem,24.66
"1133","86",1133,"86.10",cg.B,24,100,sem,22.89
"1134","24",1134,"24.10",lu.B,16,100,com,40.45
"1135","90",1135,"90.10",lu.B,32,100,sem,33.07
"1136","64",1136,"64.10",ft.B,8,50,sem,8.00
"1137","68",1137,"68.10",cg.B,16,50,sem,22.76
"1138","63",1138,"63.10",lu.B,1,50,sem,32.76
"1139","39",1139,"39.10",lu.B,16,150,com,37.41
"1140","89",1140,"89.10",cg.B,32,100,sem,29.40
"1141","2",1141,"2.10",cg.B,1,50,com,25.77
"1142","4",1142,"4.10",ft.B,8,50,com,7.86
"1143","47",1143,"47.10",cg.B,1,200,com,25.09
"1144","95",1144,"95.10",cg.B,8,150,sem,26.76
"1145","19",1145,"19.10",ft.B,8,100,com,7.82
"1146","54",1146,"54.10",lu.B,16,200,com,35.89
"1147","93",1147,"93.10",lu.B,1,150,sem,37.84
"1148","72",1148,"72.10",lu.B,24,50,sem,34.20
"1149","101",1149,"101.10",cg.B,24,150,sem,32.13
"1150","75",1150,"75.10",lu.B,32,50,sem,38.26
"1151","62",1151,"62.10",cg.B,1,50,sem,30.11
"1152","22",1152,"22.10",ft.B,16,100,com,7.95
"1153","50",1153,"50.10",cg.B,8,200,com,24.55
"1154","104",1154,"104.10",cg.B,32,150,sem,21.58
"1155","13",1155,"13.10",ft.B,32,50,com,7.68
"1156","119",1156,"119.10",cg.B,32,200,sem,21.97
"1157","46",1157,"46.10",ft.B,1,200,com,7.81
"1158","41",1158,"41.10",cg.B,24,150,com,24.68
"1159","12",1159,"12.10",lu.B,24,50,com,40.59
"1160","40",1160,"40.10",ft.B,24,150,com,8.17
"1161","74",1161,"74.10",cg.B,32,50,sem,28.03
"1162","27",1162,"27.10",lu.B,24,100,com,36.69
"1163","53",1163,"53.10",cg.B,16,200,com,26.65
"1164","65",1164,"65.10",cg.B,8,50,sem,26.66
"1165","77",1165,"77.10",cg.B,1,100,sem,23.10
"1166","14",1166,"14.10",cg.B,32,50,com,24.80
"1167","116",1167,"116.10",cg.B,24,200,sem,21.49
"1168","66",1168,"66.10",lu.B,8,50,sem,40.12
"1169","38",1169,"38.10",cg.B,16,150,com,26.63
"1170","73",1170,"73.10",ft.B,32,50,sem,7.52
"1171","80",1171,"80.10",cg.B,8,100,sem,25.92
"1172","9",1172,"9.10",lu.B,16,50,com,41.36
"1173","85",1173,"85.10",ft.B,24,100,sem,7.96
"1174","5",1174,"5.10",cg.B,8,50,com,23.10
"1175","96",1175,"96.10",lu.B,8,150,sem,34.74
"1176","117",1176,"117.10",lu.B,24,200,sem,44.61
"1177","10",1177,"10.10",ft.B,24,50,com,7.66
"1178","51",1178,"51.10",lu.B,8,200,com,43.68
"1179","3",1179,"3.10",lu.B,1,50,com,33.25
"1180","7",1180,"7.10",ft.B,16,50,com,7.70
"1181","55",1181,"55.10",ft.B,24,200,com,8.24
"1182","48",1182,"48.10",lu.B,1,200,com,44.76
"1183","120",1183,"120.10",lu.B,32,200,sem,37.11
"1184","79",1184,"79.10",ft.B,8,100,sem,8.19
"1185","56",1185,"56.10",cg.B,24,200,com,21.85
"1186","81",1186,"81.10",lu.B,8,100,sem,42.64
"1187","8",1187,"8.10",cg.B,16,50,com,24.63
"1188","114",1188,"114.10",lu.B,16,200,sem,35.53
"1189","11",1189,"11.10",cg.B,24,50,com,27.78
"1190","49",1190,"49.10",ft.B,8,200,com,7.52
"1191","1",1191,"1.10",ft.B,1,50,com,7.81
"1192","88",1192,"88.10",ft.B,32,100,sem,7.85
"1193","45",1193,"45.10",lu.B,32,150,com,40.67
"1194","92",1194,"92.10",cg.B,1,150,sem,29.27
"1195","18",1195,"18.10",lu.B,1,100,com,41.94
"1196","6",1196,"6.10",lu.B,8,50,com,40.88
"1197","44",1197,"44.10",cg.B,32,150,com,26.25
"1198","57",1198,"57.10",lu.B,24,200,com,33.79
"1199","35",1199,"35.10",cg.B,8,150,com,25.09
"1200","118",1200,"118.10",ft.B,32,200,sem,7.59
"1201","77",1201,"77.11",cg.B,1,100,sem,31.84
"1202","91",1202,"91.11",ft.B,1,150,sem,7.71
"1203","63",1203,"63.11",lu.B,1,50,sem,42.51
"1204","83",1204,"83.11",cg.B,16,100,sem,29.86
"1205","7",1205,"7.11",ft.B,16,50,com,7.87
"1206","59",1206,"59.11",cg.B,32,200,com,22.27
"1207","35",1207,"35.11",cg.B,8,150,com,24.62
"1208","45",1208,"45.11",lu.B,32,150,com,32.36
"1209","20",1209,"20.11",cg.B,8,100,com,31.56
"1210","86",1210,"86.11",cg.B,24,100,sem,22.55
"1211","39",1211,"39.11",lu.B,16,150,com,36.44
"1212","28",1212,"28.11",ft.B,32,100,com,8.02
"1213","16",1213,"16.11",ft.B,1,100,com,7.73
"1214","98",1214,"98.11",cg.B,16,150,sem,23.18
"1215","37",1215,"37.11",ft.B,16,150,com,7.69
"1216","26",1216,"26.11",cg.B,24,100,com,26.22
"1217","97",1217,"97.11",ft.B,16,150,sem,7.76
"1218","56",1218,"56.11",cg.B,24,200,com,32.76
"1219","93",1219,"93.11",lu.B,1,150,sem,39.46
"1220","1",1220,"1.11",ft.B,1,50,com,7.86
"1221","75",1221,"75.11",lu.B,32,50,sem,33.56
"1222","8",1222,"8.11",cg.B,16,50,com,31.14
"1223","107",1223,"107.11",cg.B,1,200,sem,33.00
"1224","31",1224,"31.11",ft.B,1,150,com,7.93
"1225","112",1225,"112.11",ft.B,16,200,sem,7.80
"1226","76",1226,"76.11",ft.B,1,100,sem,7.56
"1227","79",1227,"79.11",ft.B,8,100,sem,8.02
"1228","4",1228,"4.11",ft.B,8,50,com,7.93
"1229","69",1229,"69.11",lu.B,16,50,sem,37.46
"1230","84",1230,"84.11",lu.B,16,100,sem,34.96
"1231","10",1231,"10.11",ft.B,24,50,com,7.84
"1232","32",1232,"32.11",cg.B,1,150,com,21.36
"1233","114",1233,"114.11",lu.B,16,200,sem,38.98
"1234","64",1234,"64.11",ft.B,8,50,sem,7.76
"1235","53",1235,"53.11",cg.B,16,200,com,30.11
"1236","27",1236,"27.11",lu.B,24,100,com,40.22
"1237","40",1237,"40.11",ft.B,24,150,com,8.50
"1238","49",1238,"49.11",ft.B,8,200,com,7.76
"1239","71",1239,"71.11",cg.B,24,50,sem,26.64
"1240","36",1240,"36.11",lu.B,8,150,com,34.89
"1241","99",1241,"99.11",lu.B,16,150,sem,34.52
"1242","102",1242,"102.11",lu.B,24,150,sem,39.88
"1243","43",1243,"43.11",ft.B,32,150,com,7.58
"1244","95",1244,"95.11",cg.B,8,150,sem,26.05
"1245","61",1245,"61.11",ft.B,1,50,sem,7.63
"1246","82",1246,"82.11",ft.B,16,100,sem,7.76
"1247","80",1247,"80.11",cg.B,8,100,sem,30.10
"1248","60",1248,"60.11",lu.B,32,200,com,34.65
"1249","118",1249,"118.11",ft.B,32,200,sem,7.98
"1250","52",1250,"52.11",ft.B,16,200,com,8.28
"1251","74",1251,"74.11",cg.B,32,50,sem,21.88
"1252","90",1252,"90.11",lu.B,32,100,sem,42.54
"1253","9",1253,"9.11",lu.B,16,50,com,42.00
"1254","66",1254,"66.11",lu.B,8,50,sem,34.26
"1255","92",1255,"92.11",cg.B,1,150,sem,27.81
"1256","47",1256,"47.11",cg.B,1,200,com,30.79
"1257","103",1257,"103.11",ft.B,32,150,sem,8.29
"1258","62",1258,"62.11",cg.B,1,50,sem,22.45
"1259","65",1259,"65.11",cg.B,8,50,sem,24.93
"1260","68",1260,"68.11",cg.B,16,50,sem,29.07
"1261","109",1261,"109.11",ft.B,8,200,sem,8.11
"1262","70",1262,"70.11",ft.B,24,50,sem,8.23
"1263","78",1263,"78.11",lu.B,1,100,sem,31.33
"1264","11",1264,"11.11",cg.B,24,50,com,24.62
"1265","51",1265,"51.11",lu.B,8,200,com,41.46
"1266","44",1266,"44.11",cg.B,32,150,com,24.34
"1267","106",1267,"106.11",ft.B,1,200,sem,7.75
"1268","94",1268,"94.11",ft.B,8,150,sem,8.23
"1269","120",1269,"120.11",lu.B,32,200,sem,33.92
"1270","96",1270,"96.11",lu.B,8,150,sem,34.39
"1271","58",1271,"58.11",ft.B,32,200,com,7.54
"1272","105",1272,"105.11",lu.B,32,150,sem,36.43
"1273","19",1273,"19.11",ft.B,8,100,com,7.62
"1274","54",1274,"54.11",lu.B,16,200,com,38.98
"1275","41",1275,"41.11",cg.B,24,150,com,30.01
"1276","18",1276,"18.11",lu.B,1,100,com,49.14
"1277","100",1277,"100.11",ft.B,24,150,sem,7.78
"1278","48",1278,"48.11",lu.B,1,200,com,35.87
"1279","115",1279,"115.11",ft.B,24,200,sem,7.52
"1280","24",1280,"24.11",lu.B,16,100,com,35.94
"1281","15",1281,"15.11",lu.B,32,50,com,42.78
"1282","13",1282,"13.11",ft.B,32,50,com,8.16
"1283","12",1283,"12.11",lu.B,24,50,com,38.09
"1284","17",1284,"17.11",cg.B,1,100,com,21.23
"1285","38",1285,"38.11",cg.B,16,150,com,30.30
"1286","14",1286,"14.11",cg.B,32,50,com,23.06
"1287","85",1287,"85.11",ft.B,24,100,sem,7.56
"1288","101",1288,"101.11",cg.B,24,150,sem,24.82
"1289","29",1289,"29.11",cg.B,32,100,com,23.01
"1290","117",1290,"117.11",lu.B,24,200,sem,36.46
"1291","5",1291,"5.11",cg.B,8,50,com,28.28
"1292","6",1292,"6.11",lu.B,8,50,com,42.27
"1293","89",1293,"89.11",cg.B,32,100,sem,30.04
"1294","21",1294,"21.11",lu.B,8,100,com,38.03
"1295","87",1295,"87.11",lu.B,24,100,sem,32.59
"1296","55",1296,"55.11",ft.B,24,200,com,8.05
"1297","2",1297,"2.11",cg.B,1,50,com,23.23
"1298","23",1298,"23.11",cg.B,16,100,com,23.11
"1299","72",1299,"72.11",lu.B,24,50,sem,33.91
"1300","119",1300,"119.11",cg.B,32,200,sem,29.31
"1301","25",1301,"25.11",ft.B,24,100,com,8.04
"1302","3",1302,"3.11",lu.B,1,50,com,36.32
"1303","30",1303,"30.11",lu.B,32,100,com,40.75
"1304","104",1304,"104.11",cg.B,32,150,sem,22.37
"1305","111",1305,"111.11",lu.B,8,200,sem,43.57
"1306","73",1306,"73.11",ft.B,32,50,sem,7.82
"1307","108",1307,"108.11",lu.B,1,200,sem,35.17
"1308","33",1308,"33.11",lu.B,1,150,com,33.55
"1309","67",1309,"67.11",ft.B,16,50,sem,7.84
"1310","113",1310,"113.11",cg.B,16,200,sem,24.40
"1311","88",1311,"88.11",ft.B,32,100,sem,8.16
"1312","57",1312,"57.11",lu.B,24,200,com,42.11
"1313","81",1313,"81.11",lu.B,8,100,sem,33.68
"1314","116",1314,"116.11",cg.B,24,200,sem,22.01
"1315","110",1315,"110.11",cg.B,8,200,sem,28.67
"1316","22",1316,"22.11",ft.B,16,100,com,7.62
"1317","46",1317,"46.11",ft.B,1,200,com,8.10
"1318","34",1318,"34.11",ft.B,8,150,com,7.71
"1319","50",1319,"50.11",cg.B,8,200,com,22.38
"1320","42",1320,"42.11",lu.B,24,150,com,35.00
"1321","15",1321,"15.12",lu.B,32,50,com,39.00
"1322","47",1322,"47.12",cg.B,1,200,com,27.72
"1323","74",1323,"74.12",cg.B,32,50,sem,21.32
"1324","1",1324,"1.12",ft.B,1,50,com,7.65
"1325","57",1325,"57.12",lu.B,24,200,com,38.89
"1326","10",1326,"10.12",ft.B,24,50,com,8.08
"1327","73",1327,"73.12",ft.B,32,50,sem,7.98
"1328","116",1328,"116.12",cg.B,24,200,sem,24.58
"1329","105",1329,"105.12",lu.B,32,150,sem,41.13
"1330","71",1330,"71.12",cg.B,24,50,sem,26.19
"1331","40",1331,"40.12",ft.B,24,150,com,7.73
"1332","52",1332,"52.12",ft.B,16,200,com,7.74
"1333","34",1333,"34.12",ft.B,8,150,com,7.64
"1334","66",1334,"66.12",lu.B,8,50,sem,33.56
"1335","120",1335,"120.12",lu.B,32,200,sem,32.05
"1336","79",1336,"79.12",ft.B,8,100,sem,7.62
"1337","17",1337,"17.12",cg.B,1,100,com,21.06
"1338","104",1338,"104.12",cg.B,32,150,sem,25.11
"1339","26",1339,"26.12",cg.B,24,100,com,31.85
"1340","8",1340,"8.12",cg.B,16,50,com,24.89
"1341","97",1341,"97.12",ft.B,16,150,sem,7.89
"1342","9",1342,"9.12",lu.B,16,50,com,41.47
"1343","19",1343,"19.12",ft.B,8,100,com,7.59
"1344","39",1344,"39.12",lu.B,16,150,com,36.23
"1345","56",1345,"56.12",cg.B,24,200,com,31.70
"1346","53",1346,"53.12",cg.B,16,200,com,24.48
"1347","18",1347,"18.12",lu.B,1,100,com,36.64
"1348","84",1348,"84.12",lu.B,16,100,sem,35.64
"1349","28",1349,"28.12",ft.B,32,100,com,8.17
"1350","50",1350,"50.12",cg.B,8,200,com,30.04
"1351","87",1351,"87.12",lu.B,24,100,sem,35.37
"1352","3",1352,"3.12",lu.B,1,50,com,41.91
"1353","55",1353,"55.12",ft.B,24,200,com,7.79
"1354","38",1354,"38.12",cg.B,16,150,com,30.64
"1355","89",1355,"89.12",cg.B,32,100,sem,21.44
"1356","27",1356,"27.12",lu.B,24,100,com,36.02
"1357","88",1357,"88.12",ft.B,32,100,sem,7.76
"1358","119",1358,"119.12",cg.B,32,200,sem,32.21
"1359","112",1359,"112.12",ft.B,16,200,sem,7.70
"1360","65",1360,"65.12",cg.B,8,50,sem,26.80
"1361","86",1361,"86.12",cg.B,24,100,sem,21.51
"1362","63",1362,"63.12",lu.B,1,50,sem,40.03
"1363","22",1363,"22.12",ft.B,16,100,com,7.76
"1364","76",1364,"76.12",ft.B,1,100,sem,8.27
"1365","58",1365,"58.12",ft.B,32,200,com,7.78
"1366","98",1366,"98.12",cg.B,16,150,sem,26.36
"1367","42",1367,"42.12",lu.B,24,150,com,35.65
"1368","99",1368,"99.12",lu.B,16,150,sem,38.45
"1369","90",1369,"90.12",lu.B,32,100,sem,41.25
"1370","13",1370,"13.12",ft.B,32,50,com,7.75
"1371","41",1371,"41.12",cg.B,24,150,com,23.34
"1372","36",1372,"36.12",lu.B,8,150,com,37.10
"1373","67",1373,"67.12",ft.B,16,50,sem,7.71
"1374","80",1374,"80.12",cg.B,8,100,sem,22.57
"1375","43",1375,"43.12",ft.B,32,150,com,7.99
"1376","37",1376,"37.12",ft.B,16,150,com,8.39
"1377","102",1377,"102.12",lu.B,24,150,sem,33.99
"1378","83",1378,"83.12",cg.B,16,100,sem,24.51
"1379","82",1379,"82.12",ft.B,16,100,sem,7.70
"1380","48",1380,"48.12",lu.B,1,200,com,31.81
"1381","103",1381,"103.12",ft.B,32,150,sem,8.05
"1382","95",1382,"95.12",cg.B,8,150,sem,22.86
"1383","30",1383,"30.12",lu.B,32,100,com,42.62
"1384","7",1384,"7.12",ft.B,16,50,com,7.85
"1385","14",1385,"14.12",cg.B,32,50,com,23.96
"1386","20",1386,"20.12",cg.B,8,100,com,27.40
"1387","96",1387,"96.12",lu.B,8,150,sem,39.44
"1388","107",1388,"107.12",cg.B,1,200,sem,22.32
"1389","78",1389,"78.12",lu.B,1,100,sem,36.34
"1390","100",1390,"100.12",ft.B,24,150,sem,7.57
"1391","94",1391,"94.12",ft.B,8,150,sem,8.30
"1392","4",1392,"4.12",ft.B,8,50,com,7.74
"1393","64",1393,"64.12",ft.B,8,50,sem,8.06
"1394","60",1394,"60.12",lu.B,32,200,com,42.44
"1395","33",1395,"33.12",lu.B,1,150,com,42.64
"1396","44",1396,"44.12",cg.B,32,150,com,32.15
"1397","114",1397,"114.12",lu.B,16,200,sem,39.93
"1398","45",1398,"45.12",lu.B,32,150,com,39.57
"1399","101",1399,"101.12",cg.B,24,150,sem,30.51
"1400","62",1400,"62.12",cg.B,1,50,sem,30.27
"1401","25",1401,"25.12",ft.B,24,100,com,8.84
"1402","118",1402,"118.12",ft.B,32,200,sem,9.97
"1403","81",1403,"81.12",lu.B,8,100,sem,36.73
"1404","46",1404,"46.12",ft.B,1,200,com,7.66
"1405","5",1405,"5.12",cg.B,8,50,com,29.56
"1406","54",1406,"54.12",lu.B,16,200,com,36.04
"1407","110",1407,"110.12",cg.B,8,200,sem,25.08
"1408","91",1408,"91.12",ft.B,1,150,sem,7.71
"1409","32",1409,"32.12",cg.B,1,150,com,26.20
"1410","35",1410,"35.12",cg.B,8,150,com,27.92
"1411","49",1411,"49.12",ft.B,8,200,com,7.85
"1412","115",1412,"115.12",ft.B,24,200,sem,7.91
"1413","92",1413,"92.12",cg.B,1,150,sem,24.76
"1414","11",1414,"11.12",cg.B,24,50,com,26.62
"1415","108",1415,"108.12",lu.B,1,200,sem,36.84
"1416","85",1416,"85.12",ft.B,24,100,sem,7.72
"1417","6",1417,"6.12",lu.B,8,50,com,40.11
"1418","68",1418,"68.12",cg.B,16,50,sem,27.66
"1419","113",1419,"113.12",cg.B,16,200,sem,27.27
"1420","117",1420,"117.12",lu.B,24,200,sem,35.74
"1421","29",1421,"29.12",cg.B,32,100,com,25.52
"1422","61",1422,"61.12",ft.B,1,50,sem,8.03
"1423","16",1423,"16.12",ft.B,1,100,com,8.49
"1424","23",1424,"23.12",cg.B,16,100,com,25.06
"1425","106",1425,"106.12",ft.B,1,200,sem,7.67
"1426","77",1426,"77.12",cg.B,1,100,sem,22.86
"1427","2",1427,"2.12",cg.B,1,50,com,25.99
"1428","59",1428,"59.12",cg.B,32,200,com,24.05
"1429","75",1429,"75.12",lu.B,32,50,sem,35.32
"1430","111",1430,"111.12",lu.B,8,200,sem,39.85
"1431","109",1431,"109.12",ft.B,8,200,sem,7.72
"1432","69",1432,"69.12",lu.B,16,50,sem,42.49
"1433","70",1433,"70.12",ft.B,24,50,sem,8.12
"1434","31",1434,"31.12",ft.B,1,150,com,7.75
"1435","12",1435,"12.12",lu.B,24,50,com,38.95
"1436","72",1436,"72.12",lu.B,24,50,sem,38.21
"1437","24",1437,"24.12",lu.B,16,100,com,42.97
"1438","93",1438,"93.12",lu.B,1,150,sem,38.35
"1439","51",1439,"51.12",lu.B,8,200,com,32.08
"1440","21",1440,"21.12",lu.B,8,100,com,38.25
"1441","64",1441,"64.13",ft.B,8,50,sem,7.58
"1442","104",1442,"104.13",cg.B,32,150,sem,24.09
"1443","5",1443,"5.13",cg.B,8,50,com,30.96
"1444","63",1444,"63.13",lu.B,1,50,sem,39.87
"1445","96",1445,"96.13",lu.B,8,150,sem,39.70
"1446","2",1446,"2.13",cg.B,1,50,com,25.26
"1447","81",1447,"81.13",lu.B,8,100,sem,40.13
"1448","49",1448,"49.13",ft.B,8,200,com,7.90
"1449","93",1449,"93.13",lu.B,1,150,sem,36.76
"1450","7",1450,"7.13",ft.B,16,50,com,8.49
"1451","78",1451,"78.13",lu.B,1,100,sem,39.20
"1452","100",1452,"100.13",ft.B,24,150,sem,7.77
"1453","70",1453,"70.13",ft.B,24,50,sem,7.83
"1454","25",1454,"25.13",ft.B,24,100,com,7.72
"1455","101",1455,"101.13",cg.B,24,150,sem,24.12
"1456","26",1456,"26.13",cg.B,24,100,com,24.46
"1457","71",1457,"71.13",cg.B,24,50,sem,26.40
"1458","74",1458,"74.13",cg.B,32,50,sem,23.90
"1459","27",1459,"27.13",lu.B,24,100,com,38.11
"1460","65",1460,"65.13",cg.B,8,50,sem,22.63
"1461","76",1461,"76.13",ft.B,1,100,sem,7.88
"1462","24",1462,"24.13",lu.B,16,100,com,42.30
"1463","111",1463,"111.13",lu.B,8,200,sem,47.34
"1464","58",1464,"58.13",ft.B,32,200,com,8.09
"1465","52",1465,"52.13",ft.B,16,200,com,7.85
"1466","97",1466,"97.13",ft.B,16,150,sem,7.85
"1467","92",1467,"92.13",cg.B,1,150,sem,28.36
"1468","77",1468,"77.13",cg.B,1,100,sem,27.05
"1469","99",1469,"99.13",lu.B,16,150,sem,34.52
"1470","28",1470,"28.13",ft.B,32,100,com,7.77
"1471","89",1471,"89.13",cg.B,32,100,sem,26.62
"1472","107",1472,"107.13",cg.B,1,200,sem,26.29
"1473","86",1473,"86.13",cg.B,24,100,sem,26.33
"1474","69",1474,"69.13",lu.B,16,50,sem,34.99
"1475","106",1475,"106.13",ft.B,1,200,sem,7.60
"1476","18",1476,"18.13",lu.B,1,100,com,34.52
"1477","31",1477,"31.13",ft.B,1,150,com,7.90
"1478","103",1478,"103.13",ft.B,32,150,sem,8.47
"1479","10",1479,"10.13",ft.B,24,50,com,7.84
"1480","82",1480,"82.13",ft.B,16,100,sem,7.91
"1481","60",1481,"60.13",lu.B,32,200,com,36.02
"1482","118",1482,"118.13",ft.B,32,200,sem,7.78
"1483","119",1483,"119.13",cg.B,32,200,sem,25.75
"1484","20",1484,"20.13",cg.B,8,100,com,27.60
"1485","114",1485,"114.13",lu.B,16,200,sem,40.76
"1486","55",1486,"55.13",ft.B,24,200,com,7.82
"1487","34",1487,"34.13",ft.B,8,150,com,8.01
"1488","35",1488,"35.13",cg.B,8,150,com,30.19
"1489","110",1489,"110.13",cg.B,8,200,sem,25.15
"1490","108",1490,"108.13",lu.B,1,200,sem,33.50
"1491","46",1491,"46.13",ft.B,1,200,com,8.44
"1492","98",1492,"98.13",cg.B,16,150,sem,22.62
"1493","57",1493,"57.13",lu.B,24,200,com,42.62
"1494","62",1494,"62.13",cg.B,1,50,sem,25.69
"1495","72",1495,"72.13",lu.B,24,50,sem,39.37
"1496","32",1496,"32.13",cg.B,1,150,com,28.01
"1497","38",1497,"38.13",cg.B,16,150,com,27.61
"1498","16",1498,"16.13",ft.B,1,100,com,8.71
"1499","90",1499,"90.13",lu.B,32,100,sem,45.16
"1500","115",1500,"115.13",ft.B,24,200,sem,8.32
"1501","112",1501,"112.13",ft.B,16,200,sem,7.93
"1502","59",1502,"59.13",cg.B,32,200,com,30.14
"1503","4",1503,"4.13",ft.B,8,50,com,7.74
"1504","44",1504,"44.13",cg.B,32,150,com,23.89
"1505","88",1505,"88.13",ft.B,32,100,sem,8.15
"1506","109",1506,"109.13",ft.B,8,200,sem,7.66
"1507","9",1507,"9.13",lu.B,16,50,com,46.69
"1508","91",1508,"91.13",ft.B,1,150,sem,7.88
"1509","117",1509,"117.13",lu.B,24,200,sem,38.26
"1510","53",1510,"53.13",cg.B,16,200,com,28.26
"1511","37",1511,"37.13",ft.B,16,150,com,7.96
"1512","6",1512,"6.13",lu.B,8,50,com,44.73
"1513","12",1513,"12.13",lu.B,24,50,com,44.33
"1514","51",1514,"51.13",lu.B,8,200,com,40.63
"1515","33",1515,"33.13",lu.B,1,150,com,36.23
"1516","17",1516,"17.13",cg.B,1,100,com,28.67
"1517","42",1517,"42.13",lu.B,24,150,com,39.08
"1518","47",1518,"47.13",cg.B,1,200,com,31.24
"1519","48",1519,"48.13",lu.B,1,200,com,36.25
"1520","50",1520,"50.13",cg.B,8,200,com,26.37
"1521","68",1521,"68.13",cg.B,16,50,sem,27.48
"1522","11",1522,"11.13",cg.B,24,50,com,28.45
"1523","95",1523,"95.13",cg.B,8,150,sem,25.03
"1524","43",1524,"43.13",ft.B,32,150,com,8.35
"1525","102",1525,"102.13",lu.B,24,150,sem,43.13
"1526","85",1526,"85.13",ft.B,24,100,sem,7.58
"1527","36",1527,"36.13",lu.B,8,150,com,45.95
"1528","21",1528,"21.13",lu.B,8,100,com,34.88
"1529","105",1529,"105.13",lu.B,32,150,sem,44.16
"1530","56",1530,"56.13",cg.B,24,200,com,24.09
"1531","83",1531,"83.13",cg.B,16,100,sem,21.88
"1532","30",1532,"30.13",lu.B,32,100,com,36.12
"1533","80",1533,"80.13",cg.B,8,100,sem,25.63
"1534","8",1534,"8.13",cg.B,16,50,com,25.86
"1535","29",1535,"29.13",cg.B,32,100,com,26.72
"1536","39",1536,"39.13",lu.B,16,150,com,40.41
"1537","45",1537,"45.13",lu.B,32,150,com,36.28
"1538","113",1538,"113.13",cg.B,16,200,sem,27.12
"1539","75",1539,"75.13",lu.B,32,50,sem,32.99
"1540","73",1540,"73.13",ft.B,32,50,sem,7.60
"1541","66",1541,"66.13",lu.B,8,50,sem,34.77
"1542","13",1542,"13.13",ft.B,32,50,com,7.84
"1543","94",1543,"94.13",ft.B,8,150,sem,8.49
"1544","15",1544,"15.13",lu.B,32,50,com,33.93
"1545","23",1545,"23.13",cg.B,16,100,com,23.90
"1546","14",1546,"14.13",cg.B,32,50,com,24.83
